sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
227-230906,7083.702146839481,3652.924774093719,11314.555678021938,INF_B381
227-230907,0.0,0.0,0.0,INF_B382
227-230912,0.0,0.0,0.0,INF_B383
227-230913,0.0,0.0,0.0,INF_B384
227-230914,0.0,0.0,0.0,INF_B385
227-230919,0.0,0.0,0.0,INF_B386
227-230920,0.0,0.0,0.0,INF_B387
227-230922,0.0,0.0,0.0,INF_B388
227-230926,0.0,0.0,0.0,INF_B389
227-230927,0.0,0.0,0.0,INF_B390
227-230928,0.0,0.0,0.0,INF_B391
227-231003,0.0,0.0,0.0,INF_B392
227-231005,0.0,0.0,0.0,INF_B393
227-231006,0.0,0.0,0.0,INF_B394
227-231010,0.0,0.0,0.0,INF_B395
227-231011,0.0,0.0,0.0,INF_B396
227-231012,0.0,0.0,0.0,INF_B397
227-231017,0.0,0.0,0.0,INF_B398
227-231018,0.0,0.0,0.0,INF_B399
227-231019,0.0,0.0,0.0,INF_B400
227-231024,0.0,0.0,0.0,INF_B401
227-231025,0.0,0.0,0.0,INF_B402
227-231026,0.0,0.0,0.0,INF_B403
227-231031,0.0,0.0,0.0,INF_B404
227-231101,8904.888661243698,5460.430483361345,13562.30376467601,INF_B405
227-231102,8105.080111686276,4149.153644223676,12344.20439680465,INF_B406
227-231107,0.0,0.0,0.0,INF_B407
227-231108,0.0,0.0,0.0,INF_B408
227-231110,0.0,0.0,0.0,INF_B409
227-231114,0.0,0.0,0.0,INF_B410
227-231115,0.0,0.0,0.0,INF_B411
227-231117,0.0,0.0,0.0,INF_B412
227-231121,0.0,0.0,0.0,INF_B413
227-231122,0.0,0.0,0.0,INF_B414
227-231128,0.0,0.0,0.0,INF_B415
227-231129,0.0,0.0,0.0,INF_B416
227-231130,0.0,0.0,0.0,INF_B417
227-231205,0.0,0.0,0.0,INF_B418
227-231206,0.0,0.0,0.0,INF_B419
227-231207,0.0,0.0,0.0,INF_B420
227-231212,0.0,0.0,0.0,INF_B421
227-231213,5584.338833180749,2901.977861681284,9560.471792017112,INF_B422
227-231214,0.0,0.0,0.0,INF_B423
227-231219,0.0,0.0,0.0,INF_B424
227-231220,0.0,0.0,0.0,INF_B425
227-231226,4040.656352580973,2099.781284415396,6917.667839488745,INF_B426
227-231227,0.0,0.0,0.0,INF_B427
227-231228,6215.881064990713,3569.4412354674923,9928.428315219817,INF_B428
227-240102,18056.879695642092,13327.304430343002,23791.82939201326,INF_B429
227-240103,6439.582596,3209.249051309057,10285.72337559664,INF_B430
227-240104,0.0,0.0,0.0,INF_B431
227-240109,0.0,0.0,0.0,INF_B432
227-240110,0.0,0.0,0.0,INF_B433
227-240112,9655.9371542246,6207.101709176471,14194.396324420675,INF_B434
227-240116,4574.6774136201675,2377.2929441613446,7831.918953035293,INF_B435
227-240117,4899.083783584776,2545.874217910035,8387.310767,INF_B436
227-240119,5895.728786653809,3213.388164165863,8666.838000077147,INF_B437
227-240123,12969.11189876614,7628.745704493544,18090.973621578192,INF_B438
227-240124,6336.495763287672,3638.703931925867,10121.078898024178,INF_B439
227-240125,5800.1468155966395,3014.123934991597,9929.94332235294,INF_B440
