state_name,county_name,year,median_age,average_household_income,per_capita_income
 Illinois,Saline County,2022,43.2,51710.0,34340.0
 Illinois,Sangamon County,2022,40.6,71653.0,41387.0
 Illinois,Schuyler County,2022,48.2,63737.0,31679.0
 Illinois,Scott County,2022,44.7,70500.0,32891.0
 Illinois,Shelby County,2022,44.9,65585.0,32085.0
 Illinois,Stark County,2022,44.8,58125.0,32618.0
 Illinois,Stephenson County,2022,45.6,57527.0,32900.0
 Illinois,Tazewell County,2022,41.6,74606.0,38573.0
 Illinois,Union County,2022,44.7,54090.0,30171.0
 Illinois,Vermilion County,2022,40.8,52787.0,28933.0
 Illinois,Wabash County,2022,43.8,54074.0,33137.0
 Illinois,Warren County,2022,40.1,62700.0,32304.0
 Illinois,Washington County,2022,44.0,75111.0,38112.0
 Illinois,Wayne County,2022,42.9,53522.0,29124.0
 Illinois,White County,2022,44.7,54605.0,29977.0
 Illinois,Whiteside County,2022,43.5,62828.0,35366.0
 Illinois,Will County,2022,38.7,103678.0,44356.0
 Illinois,Williamson County,2022,41.2,60325.0,34810.0
 Illinois,Winnebago County,2022,39.5,61738.0,33474.0
 Illinois,Woodford County,2022,40.1,80093.0,41400.0
 Indiana,Allen County,2020,36.0,57104.0,29951.0
 Indiana,Blackford County,2020,44.5,44341.0,25287.0
 Indiana,Carroll County,2020,43.2,56159.0,29527.0
 Indiana,Clay County,2020,42.1,59398.0,27298.0
 Indiana,Daviess County,2020,34.4,53800.0,23600.0
 Indiana,DeKalb County,2020,38.5,58415.0,28782.0
 Indiana,Elkhart County,2020,35.6,58509.0,26806.0
 Indiana,Kosciusko County,2020,38.9,62789.0,30951.0
 Indiana,LaPorte County,2020,40.3,57010.0,27706.0
 Indiana,Marion County,2020,34.4,51219.0,30013.0
 Indiana,Miami County,2020,39.8,50616.0,24439.0
 Indiana,Morgan County,2020,41.4,67680.0,31856.0
 Indiana,Ohio County,2020,47.8,63649.0,31873.0
 Indiana,Parke County,2020,43.2,55853.0,25056.0
 Indiana,Porter County,2020,39.4,72255.0,35672.0
 Indiana,Putnam County,2020,38.0,61505.0,25686.0
 Indiana,Rush County,2020,42.5,56814.0,27133.0
 Indiana,Scott County,2020,41.8,45123.0,23820.0
 Indiana,Starke County,2020,41.6,49705.0,24105.0
 Indiana,Switzerland County,2020,40.7,51270.0,26288.0
 Indiana,Union County,2020,44.0,55278.0,28820.0
 Indiana,Vigo County,2020,36.4,47261.0,26380.0
 Indiana,Warrick County,2020,41.5,79079.0,40276.0
 Indiana,Wells County,2020,40.7,57565.0,28828.0
 Indiana,Adams County,2020,33.2,52712.0,22617.0
 Indiana,Bartholomew County,2020,38.0,66978.0,32371.0
 Indiana,Benton County,2020,40.8,52656.0,27353.0
 Indiana,Boone County,2020,38.1,89444.0,48835.0
 Indiana,Brown County,2020,49.3,66833.0,35000.0
 Indiana,Cass County,2020,40.6,49020.0,25184.0
 Indiana,Clark County,2020,39.1,57111.0,29279.0
 Indiana,Clinton County,2020,37.6,53750.0,24678.0
 Indiana,Crawford County,2020,42.7,41761.0,23001.0
 Indiana,Dearborn County,2020,42.6,70779.0,31992.0
 Indiana,Decatur County,2020,39.6,60794.0,28190.0
 Indiana,Delaware County,2020,35.7,45910.0,25718.0
 Indiana,Dubois County,2020,40.3,62846.0,31605.0
 Indiana,Fayette County,2020,42.9,47465.0,23839.0
 Indiana,Floyd County,2020,39.9,67603.0,34609.0
 Indiana,Fountain County,2020,43.0,52334.0,26636.0
 Indiana,Franklin County,2020,42.0,68180.0,32095.0
 Indiana,Fulton County,2020,41.6,50597.0,26865.0
 Indiana,Gibson County,2020,40.6,56638.0,28105.0
 Indiana,Grant County,2020,40.2,46900.0,24255.0
 Indiana,Greene County,2020,43.1,51777.0,26236.0
 Indiana,Hamilton County,2020,37.6,98880.0,49196.0
 Indiana,Hancock County,2020,40.1,75647.0,36450.0
 Indiana,Harrison County,2020,42.6,59169.0,28056.0
 Indiana,Hendricks County,2020,37.9,84754.0,37815.0
 Indiana,Henry County,2020,42.0,51104.0,25417.0
 Indiana,Howard County,2020,41.4,56387.0,29647.0
 Indiana,Huntington County,2020,41.4,54286.0,27441.0
 Indiana,Jackson County,2020,39.2,55097.0,26997.0
 Indiana,Jasper County,2020,40.5,61889.0,28434.0
 Indiana,Jay County,2020,40.2,45864.0,24165.0
 Indiana,Jefferson County,2020,41.1,51981.0,27845.0
 Indiana,Jennings County,2020,39.4,61610.0,26879.0
 Indiana,Johnson County,2020,37.6,72928.0,35048.0
 Indiana,Knox County,2020,39.2,47394.0,27521.0
 Indiana,LaGrange County,2020,31.8,69331.0,25588.0
 Indiana,Lake County,2020,39.1,57530.0,29951.0
 Indiana,Lawrence County,2020,43.5,57740.0,28561.0
 Indiana,Madison County,2020,40.5,51476.0,26379.0
 Indiana,Marshall County,2020,39.7,54207.0,26590.0
 Indiana,Martin County,2020,41.8,55378.0,26576.0
 Indiana,Monroe County,2020,29.9,52229.0,29675.0
 Indiana,Montgomery County,2020,40.6,56408.0,29257.0
 Indiana,Newton County,2020,44.1,57866.0,27742.0
 Indiana,Noble County,2020,38.9,58947.0,27532.0
 Indiana,Orange County,2020,42.3,52164.0,26600.0
 Indiana,Owen County,2020,45.3,52204.0,25602.0
 Indiana,Perry County,2020,42.2,51496.0,25436.0
 Indiana,Pike County,2020,44.3,55022.0,27889.0
 Indiana,Posey County,2020,42.7,64983.0,32136.0
 Indiana,Pulaski County,2020,41.4,49140.0,26171.0
 Indiana,Randolph County,2020,42.9,53322.0,26960.0
 Indiana,Ripley County,2020,40.6,60055.0,30800.0
 Indiana,St. Joseph County,2020,36.7,54433.0,29635.0
 Indiana,Shelby County,2020,40.6,59712.0,29452.0
 Indiana,Spencer County,2020,44.3,56919.0,32105.0
 Indiana,Steuben County,2020,43.6,58905.0,31000.0
 Indiana,Sullivan County,2020,41.3,49449.0,25021.0
 Indiana,Tippecanoe County,2020,28.4,51926.0,27622.0
 Indiana,Tipton County,2020,44.9,68707.0,32880.0
 Indiana,Vanderburgh County,2020,38.6,51179.0,29731.0
 Indiana,Vermillion County,2020,42.8,54361.0,26955.0
 Indiana,Wabash County,2020,42.5,56573.0,27170.0
 Indiana,Warren County,2020,44.9,65614.0,34291.0
 Indiana,Washington County,2020,41.2,50459.0,25047.0
 Indiana,Wayne County,2020,40.5,47756.0,26605.0
 Indiana,White County,2020,42.8,53865.0,27948.0
 Indiana,Whitley County,2020,41.8,64992.0,32020.0
 Indiana,Adams County,2021,33.1,56037.0,23763.0
 Indiana,Allen County,2021,36.1,61456.0,32079.0
 Indiana,Bartholomew County,2021,37.9,71183.0,35669.0
 Indiana,Benton County,2021,40.4,56155.0,27218.0
 Indiana,Blackford County,2021,44.6,45080.0,26044.0
 Indiana,Boone County,2021,37.7,94843.0,49666.0
 Indiana,Brown County,2021,50.4,67737.0,35810.0
 Indiana,Carroll County,2021,42.9,56929.0,30571.0
 Indiana,Cass County,2021,40.7,51776.0,26685.0
 Indiana,Clark County,2021,39.2,62296.0,31542.0
 Indiana,Clay County,2021,41.6,63361.0,30634.0
 Indiana,Clinton County,2021,36.8,55582.0,25393.0
 Indiana,Crawford County,2021,42.1,42465.0,25061.0
 Indiana,Daviess County,2021,34.7,57083.0,26269.0
 Indiana,Dearborn County,2021,42.4,72674.0,33646.0
 Indiana,Decatur County,2021,39.8,65000.0,30708.0
 Indiana,DeKalb County,2021,38.5,60757.0,29919.0
 Indiana,Delaware County,2021,35.5,49321.0,26946.0
 Indiana,Dubois County,2021,40.2,65389.0,32888.0
 Indiana,Elkhart County,2021,35.5,61182.0,28194.0
 Indiana,Fayette County,2021,43.6,48101.0,25417.0
 Indiana,Floyd County,2021,39.7,69858.0,34961.0
 Indiana,Fountain County,2021,42.8,54475.0,27609.0
 Indiana,Franklin County,2021,41.8,69440.0,33216.0
 Indiana,Fulton County,2021,41.4,56885.0,28933.0
 Indiana,Gibson County,2021,40.6,59697.0,28521.0
 Indiana,Grant County,2021,40.2,50009.0,25500.0
 Indiana,Greene County,2021,43.1,55470.0,29030.0
 Indiana,Hamilton County,2021,37.6,104858.0,52437.0
 Indiana,Hancock County,2021,39.8,79126.0,38485.0
 Indiana,Harrison County,2021,42.7,63586.0,30288.0
 Indiana,Hendricks County,2021,38.2,87961.0,40540.0
 Indiana,Henry County,2021,41.9,54154.0,26892.0
 Indiana,Howard County,2021,41.0,59238.0,30952.0
 Indiana,Huntington County,2021,41.1,56705.0,29592.0
 Indiana,Jackson County,2021,39.1,59504.0,28159.0
 Indiana,Jasper County,2021,40.9,69632.0,30776.0
 Indiana,Jay County,2021,39.9,48904.0,26064.0
 Indiana,Jefferson County,2021,41.5,53784.0,29494.0
 Indiana,Jennings County,2021,39.4,63612.0,28018.0
 Indiana,Johnson County,2021,37.8,77977.0,37485.0
 Indiana,Knox County,2021,39.2,51784.0,29893.0
 Indiana,Kosciusko County,2021,38.8,66764.0,32250.0
 Indiana,LaGrange County,2021,31.7,75624.0,28157.0
 Indiana,Lake County,2021,39.2,62052.0,31666.0
 Indiana,LaPorte County,2021,40.2,60226.0,29190.0
 Indiana,Lawrence County,2021,43.3,60041.0,30023.0
 Indiana,Madison County,2021,40.7,54491.0,27778.0
 Indiana,Marion County,2021,34.4,54601.0,31668.0
 Indiana,Marshall County,2021,39.7,58296.0,28746.0
 Indiana,Martin County,2021,41.8,57199.0,27558.0
 Indiana,Miami County,2021,40.5,53762.0,26143.0
 Indiana,Monroe County,2021,30.1,54096.0,31248.0
 Indiana,Montgomery County,2021,40.3,58311.0,30191.0
 Indiana,Morgan County,2021,41.6,71882.0,33600.0
 Indiana,Newton County,2021,43.2,62306.0,29101.0
 Indiana,Noble County,2021,38.6,63292.0,29237.0
 Indiana,Ohio County,2021,47.2,63036.0,33290.0
 Indiana,Orange County,2021,42.1,56572.0,28254.0
 Indiana,Owen County,2021,45.0,53831.0,28211.0
 Indiana,Parke County,2021,43.4,57156.0,25728.0
 Indiana,Perry County,2021,41.4,54387.0,26794.0
 Indiana,Pike County,2021,44.1,57283.0,28960.0
 Indiana,Porter County,2021,39.6,76736.0,37917.0
 Indiana,Posey County,2021,42.3,69323.0,33617.0
 Indiana,Pulaski County,2021,41.2,52098.0,26480.0
 Indiana,Putnam County,2021,37.9,64993.0,27400.0
 Indiana,Randolph County,2021,42.6,54912.0,28044.0
 Indiana,Ripley County,2021,40.6,64221.0,31762.0
 Indiana,Rush County,2021,42.1,58887.0,27287.0
 Indiana,St. Joseph County,2021,36.8,58599.0,31983.0
 Indiana,Scott County,2021,40.8,45794.0,24351.0
 Indiana,Shelby County,2021,40.2,64070.0,31273.0
 Indiana,Spencer County,2021,44.4,59624.0,34493.0
 Indiana,Starke County,2021,41.6,52802.0,25826.0
 Indiana,Steuben County,2021,43.6,61698.0,32169.0
 Indiana,Sullivan County,2021,40.6,49393.0,25220.0
 Indiana,Switzerland County,2021,40.6,56268.0,25482.0
 Indiana,Tippecanoe County,2021,28.5,53468.0,29095.0
 Indiana,Tipton County,2021,44.5,65983.0,32235.0
 Indiana,Union County,2021,43.8,60750.0,30103.0
 Indiana,Vanderburgh County,2021,38.7,54044.0,31356.0
 Indiana,Vermillion County,2021,42.7,53396.0,27939.0
 Indiana,Vigo County,2021,36.5,48552.0,27801.0
 Indiana,Wabash County,2021,42.4,59611.0,28608.0
 Indiana,Warren County,2021,44.2,68136.0,34490.0
 Indiana,Warrick County,2021,41.4,85613.0,42675.0
 Indiana,Washington County,2021,40.7,53932.0,26393.0
 Indiana,Wayne County,2021,40.7,49952.0,28576.0
 Indiana,Wells County,2021,40.4,62802.0,30741.0
 Indiana,White County,2021,42.8,60327.0,28733.0
 Indiana,Whitley County,2021,41.9,67716.0,33649.0
 Indiana,Adams County,2022,33.4,61731.0,26489.0
 Indiana,Allen County,2022,36.1,66222.0,35389.0
 Indiana,Bartholomew County,2022,38.0,76912.0,38950.0
 Indiana,Benton County,2022,40.4,58620.0,30372.0
 Indiana,Blackford County,2022,44.0,51108.0,29751.0
 Indiana,Boone County,2022,38.3,103038.0,54866.0
 Indiana,Brown County,2022,50.7,73933.0,40792.0
 Indiana,Carroll County,2022,43.1,61464.0,33222.0
 Indiana,Cass County,2022,41.3,55862.0,28391.0
 Indiana,Clark County,2022,39.6,69005.0,34946.0
 Indiana,Clay County,2022,41.1,68364.0,33430.0
 Indiana,Clinton County,2022,36.7,59515.0,28063.0
 Indiana,Crawford County,2022,44.6,46706.0,29114.0
 Indiana,Daviess County,2022,34.9,64113.0,28886.0
 Indiana,Dearborn County,2022,42.3,80352.0,36005.0
 Indiana,Decatur County,2022,39.7,71566.0,34430.0
 Indiana,DeKalb County,2022,38.1,68110.0,33164.0
 Indiana,Delaware County,2022,35.6,53377.0,28874.0
 Indiana,Dubois County,2022,40.0,68945.0,35226.0
 Indiana,Elkhart County,2022,35.6,63978.0,30708.0
 Indiana,Fayette County,2022,43.0,52219.0,27435.0
 Indiana,Floyd County,2022,39.8,75686.0,38949.0
 Indiana,Fountain County,2022,43.1,60559.0,30562.0
 Indiana,Franklin County,2022,41.8,75985.0,36246.0
 Indiana,Fulton County,2022,40.9,62644.0,32479.0
 Indiana,Gibson County,2022,40.4,64153.0,31602.0
 Indiana,Grant County,2022,40.1,53033.0,27725.0
 Indiana,Greene County,2022,43.0,57771.0,31155.0
 Indiana,Hamilton County,2022,37.8,114866.0,56943.0
 Indiana,Hancock County,2022,39.6,85262.0,42666.0
 Indiana,Harrison County,2022,42.5,71302.0,33773.0
 Indiana,Hendricks County,2022,38.4,95261.0,43651.0
 Indiana,Henry County,2022,42.2,57632.0,29421.0
 Indiana,Howard County,2022,41.2,62014.0,33391.0
 Indiana,Huntington County,2022,41.4,59894.0,32046.0
 Indiana,Jackson County,2022,39.5,65609.0,31743.0
 Indiana,Jasper County,2022,41.4,77777.0,35793.0
 Indiana,Jay County,2022,39.6,52231.0,27794.0
 Indiana,Jefferson County,2022,41.0,57801.0,30450.0
 Indiana,Jennings County,2022,39.6,66892.0,30254.0
 Indiana,Johnson County,2022,37.9,82730.0,40055.0
 Indiana,Knox County,2022,38.9,58173.0,33052.0
 Indiana,Kosciusko County,2022,39.0,70945.0,35297.0
 Indiana,LaGrange County,2022,31.9,81658.0,31404.0
 Indiana,Lake County,2022,39.3,66375.0,34458.0
 Indiana,LaPorte County,2022,40.5,66854.0,33048.0
 Indiana,Lawrence County,2022,43.5,64210.0,32149.0
 Indiana,Madison County,2022,40.7,60060.0,31556.0
 Indiana,Marion County,2022,34.4,59504.0,34796.0
 Indiana,Marshall County,2022,39.9,66016.0,32218.0
 Indiana,Martin County,2022,42.0,65489.0,31921.0
 Indiana,Miami County,2022,41.1,59551.0,28221.0
 Indiana,Monroe County,2022,30.8,60308.0,34750.0
 Indiana,Montgomery County,2022,40.4,62937.0,32975.0
 Indiana,Morgan County,2022,41.5,79134.0,37861.0
 Indiana,Newton County,2022,42.7,63673.0,30168.0
 Indiana,Noble County,2022,39.4,70286.0,31953.0
 Indiana,Ohio County,2022,47.2,66333.0,35310.0
 Indiana,Orange County,2022,42.6,60775.0,30435.0
 Indiana,Owen County,2022,44.9,57947.0,31541.0
 Indiana,Parke County,2022,42.5,63393.0,29961.0
 Indiana,Perry County,2022,41.1,58936.0,29144.0
 Indiana,Pike County,2022,43.9,64182.0,31321.0
 Indiana,Porter County,2022,40.1,82915.0,40792.0
 Indiana,Posey County,2022,43.0,75594.0,37102.0
 Indiana,Pulaski County,2022,41.9,56823.0,30068.0
 Indiana,Putnam County,2022,38.4,70609.0,31015.0
 Indiana,Randolph County,2022,42.8,59674.0,30253.0
 Indiana,Ripley County,2022,40.8,70285.0,34578.0
 Indiana,Rush County,2022,42.5,62386.0,29735.0
 Indiana,St. Joseph County,2022,36.7,61877.0,34266.0
 Indiana,Scott County,2022,41.3,49343.0,26506.0
 Indiana,Shelby County,2022,40.5,66449.0,33909.0
 Indiana,Spencer County,2022,44.3,66168.0,34874.0
 Indiana,Starke County,2022,41.7,59916.0,28788.0
 Indiana,Steuben County,2022,43.5,68837.0,36648.0
 Indiana,Sullivan County,2022,40.9,54556.0,27792.0
 Indiana,Switzerland County,2022,40.8,66525.0,29202.0
 Indiana,Tippecanoe County,2022,28.4,55728.0,30608.0
 Indiana,Tipton County,2022,44.4,71947.0,34595.0
 Indiana,Union County,2022,44.5,68514.0,33377.0
 Indiana,Vanderburgh County,2022,38.9,58839.0,33614.0
 Indiana,Vermillion County,2022,42.4,59567.0,30071.0
 Indiana,Vigo County,2022,36.4,52789.0,30240.0
 Indiana,Wabash County,2022,42.8,66194.0,32763.0
 Indiana,Warren County,2022,43.7,72833.0,38792.0
 Indiana,Warrick County,2022,41.7,91105.0,46734.0
 Indiana,Washington County,2022,40.9,60695.0,28963.0
 Indiana,Wayne County,2022,40.9,54854.0,29848.0
 Indiana,Wells County,2022,40.6,68074.0,33020.0
 Indiana,White County,2022,42.6,65345.0,32001.0
 Indiana,Whitley County,2022,41.6,73636.0,36515.0
 Iowa,Adams County,2020,47.2,52287.0,29079.0
 Iowa,Allamakee County,2020,44.2,55523.0,28546.0
 Iowa,Audubon County,2020,48.5,49245.0,29132.0
 Iowa,Black Hawk County,2020,35.4,54774.0,31347.0
 Iowa,Boone County,2020,42.1,67442.0,34016.0
 Iowa,Buchanan County,2020,39.0,67252.0,33287.0
 Iowa,Butler County,2020,43.9,56473.0,30186.0
 Iowa,Calhoun County,2020,44.5,55285.0,29557.0
 Iowa,Cass County,2020,45.2,52005.0,30479.0
 Iowa,Cedar County,2020,42.8,69259.0,32122.0
 Iowa,Cherokee County,2020,45.9,56302.0,33882.0
 Iowa,Chickasaw County,2020,43.7,61239.0,31027.0
 Iowa,Clay County,2020,41.6,51259.0,29707.0
 Iowa,Clinton County,2020,42.8,52221.0,28761.0
 Iowa,Crawford County,2020,36.4,54849.0,30228.0
 Iowa,Davis County,2020,36.5,67627.0,28818.0
 Iowa,Decatur County,2020,36.0,48154.0,23469.0
 Iowa,Des Moines County,2020,42.7,51784.0,31046.0
 Iowa,Dickinson County,2020,48.2,60975.0,39366.0
 Iowa,Dubuque County,2020,38.5,64493.0,34275.0
 Iowa,Emmet County,2020,42.8,56708.0,30110.0
 Iowa,Fayette County,2020,43.8,49834.0,28269.0
 Iowa,Floyd County,2020,44.3,51768.0,30547.0
 Iowa,Franklin County,2020,43.5,55630.0,28650.0
 Iowa,Fremont County,2020,46.1,59688.0,31173.0
 Iowa,Greene County,2020,44.2,51098.0,29356.0
 Iowa,Grundy County,2020,42.4,71760.0,37360.0
 Iowa,Guthrie County,2020,45.8,62644.0,33818.0
 Iowa,Hamilton County,2020,42.6,60248.0,31397.0
 Iowa,Hancock County,2020,44.5,61957.0,31178.0
 Iowa,Hardin County,2020,44.5,54930.0,28189.0
 Iowa,Harrison County,2020,43.5,64154.0,33333.0
 Iowa,Henry County,2020,40.3,54490.0,26840.0
 Iowa,Howard County,2020,40.9,56709.0,28351.0
 Iowa,Humboldt County,2020,41.9,55707.0,30396.0
 Iowa,Ida County,2020,42.7,54219.0,31481.0
 Iowa,Iowa County,2020,42.6,62660.0,33910.0
 Iowa,Jackson County,2020,43.6,59042.0,30694.0
 Iowa,Jefferson County,2020,42.9,47401.0,28849.0
 Iowa,Johnson County,2020,30.4,63062.0,35875.0
 Iowa,Keokuk County,2020,43.4,52012.0,30097.0
 Iowa,Lee County,2020,43.3,52072.0,27834.0
 Iowa,Linn County,2020,37.7,67301.0,36321.0
 Iowa,Lucas County,2020,44.2,53967.0,30003.0
 Iowa,Lyon County,2020,37.8,65959.0,29410.0
 Iowa,Mahaska County,2020,38.8,56417.0,28511.0
 Iowa,Marshall County,2020,38.3,58735.0,28152.0
 Iowa,Mills County,2020,42.9,75137.0,35711.0
 Iowa,Monona County,2020,47.1,51866.0,30221.0
 Iowa,Monroe County,2020,42.0,59489.0,30732.0
 Iowa,Muscatine County,2020,38.2,60435.0,30902.0
 Iowa,Osceola County,2020,44.5,61167.0,31097.0
 Iowa,Page County,2020,44.4,51196.0,27800.0
 Iowa,Plymouth County,2020,40.5,71147.0,35078.0
 Iowa,Pocahontas County,2020,46.2,53573.0,30428.0
 Iowa,Pottawattamie County,2020,39.6,59901.0,30466.0
 Iowa,Ringgold County,2020,44.3,55970.0,27414.0
 Iowa,Sac County,2020,46.2,57446.0,32704.0
 Iowa,Shelby County,2020,46.5,60139.0,34617.0
 Iowa,Sioux County,2020,33.6,73260.0,30044.0
 Iowa,Tama County,2020,41.7,54749.0,28623.0
 Iowa,Union County,2020,40.6,50375.0,27212.0
 Iowa,Van Buren County,2020,45.6,49898.0,28466.0
 Iowa,Warren County,2020,38.5,80309.0,35966.0
 Iowa,Washington County,2020,40.5,63532.0,30390.0
 Iowa,Webster County,2020,39.3,51909.0,28116.0
 Iowa,Winneshiek County,2020,41.9,63162.0,32383.0
 Iowa,Woodbury County,2020,35.8,60768.0,28919.0
 Iowa,Wright County,2020,42.3,51221.0,29142.0
 Iowa,Adair County,2020,45.2,55700.0,30662.0
 Iowa,Appanoose County,2020,45.8,39693.0,25455.0
 Iowa,Benton County,2020,43.1,66046.0,32221.0
 Iowa,Bremer County,2020,39.2,72209.0,33510.0
 Iowa,Buena Vista County,2020,35.0,54014.0,26230.0
 Iowa,Carroll County,2020,42.5,59198.0,32274.0
 Iowa,Cerro Gordo County,2020,44.2,56082.0,33567.0
 Iowa,Clarke County,2020,39.9,55078.0,28723.0
 Iowa,Clayton County,2020,48.2,56456.0,29586.0
 Iowa,Dallas County,2020,35.4,88368.0,45319.0
 Iowa,Delaware County,2020,43.7,63877.0,34681.0
 Iowa,Jasper County,2020,41.8,59481.0,29576.0
 Iowa,Jones County,2020,43.2,57134.0,29560.0
 Iowa,Kossuth County,2020,44.8,56156.0,31475.0
 Iowa,Louisa County,2020,41.5,63034.0,29762.0
 Iowa,Madison County,2020,40.8,71811.0,37951.0
 Iowa,Marion County,2020,39.6,64136.0,33571.0
 Iowa,Mitchell County,2020,42.5,60260.0,31327.0
 Iowa,Montgomery County,2020,44.7,55761.0,34545.0
 Iowa,O'Brien County,2020,41.8,57200.0,31149.0
 Iowa,Palo Alto County,2020,42.5,56437.0,29636.0
 Iowa,Polk County,2020,35.7,69747.0,36290.0
 Iowa,Poweshiek County,2020,41.2,53925.0,34576.0
 Iowa,Scott County,2020,38.4,63876.0,34792.0
 Iowa,Story County,2020,26.8,58302.0,31037.0
 Iowa,Taylor County,2020,43.6,57768.0,31551.0
 Iowa,Wapello County,2020,39.6,46433.0,25760.0
 Iowa,Wayne County,2020,41.8,47543.0,26026.0
 Iowa,Winnebago County,2020,41.9,51581.0,28927.0
 Iowa,Worth County,2020,43.6,60442.0,32381.0
 Iowa,Adair County,2021,43.4,57944.0,33581.0
 Iowa,Adams County,2021,46.7,57981.0,36129.0
 Iowa,Allamakee County,2021,43.5,59461.0,29923.0
 Iowa,Appanoose County,2021,44.9,46900.0,26703.0
 Iowa,Audubon County,2021,48.1,54643.0,29917.0
 Iowa,Benton County,2021,43.1,72334.0,35047.0
 Iowa,Black Hawk County,2021,35.6,57191.0,32579.0
 Iowa,Boone County,2021,42.2,70984.0,36145.0
 Iowa,Bremer County,2021,39.0,76782.0,35158.0
 Iowa,Buchanan County,2021,39.2,71024.0,32457.0
 Iowa,Buena Vista County,2021,35.2,53645.0,28513.0
 Iowa,Butler County,2021,43.5,61109.0,31461.0
 Iowa,Calhoun County,2021,43.5,60434.0,30426.0
 Iowa,Carroll County,2021,42.0,61157.0,33416.0
 Iowa,Cass County,2021,44.2,55395.0,32934.0
 Iowa,Cedar County,2021,42.6,72714.0,34144.0
 Iowa,Cerro Gordo County,2021,44.2,58271.0,35115.0
 Iowa,Cherokee County,2021,44.8,59881.0,34489.0
 Iowa,Chickasaw County,2021,43.4,67146.0,32566.0
 Iowa,Clarke County,2021,38.2,58617.0,30876.0
 Iowa,Clay County,2021,41.0,52307.0,30706.0
 Iowa,Clayton County,2021,47.1,58148.0,31435.0
 Iowa,Clinton County,2021,42.5,56345.0,31392.0
 Iowa,Crawford County,2021,37.2,55552.0,27017.0
 Iowa,Dallas County,2021,35.5,93492.0,47488.0
 Iowa,Davis County,2021,36.0,76755.0,31784.0
 Iowa,Decatur County,2021,35.9,52753.0,24074.0
 Iowa,Delaware County,2021,43.7,69319.0,36665.0
 Iowa,Des Moines County,2021,42.7,54318.0,32936.0
 Iowa,Dickinson County,2021,47.8,65215.0,39594.0
 Iowa,Dubuque County,2021,38.6,68198.0,35816.0
 Iowa,Emmet County,2021,43.0,58357.0,29996.0
 Iowa,Fayette County,2021,43.0,50973.0,28795.0
 Iowa,Floyd County,2021,43.6,55827.0,33327.0
 Iowa,Franklin County,2021,43.3,59019.0,29633.0
 Iowa,Fremont County,2021,46.1,63611.0,32444.0
 Iowa,Greene County,2021,44.3,52768.0,29625.0
